Alumni_ID,First_Name,Last_Name,SLU_Email,Personal_Email,Degree,Major,Graduation_Year,Visa_Phase,City,State,Country,Current_Employer_ID,Current_Role,Current_Technologies,Employment_Type,Salary_USD,Job_Portal_Source,LinkedIn_URL,Zip_Code
874,Lisa,Stone,lisa.stone746@slu.edu,lisa.stone272@outlook.com,MS,Information Systems,2020,Full-Time,Tucson,AZ,USA,411,SDET,"Tableau, Snowflake",Contract,105974,Indeed,https://www.linkedin.com/in/lisastone531,79475
875,Richard,Hartman,richard.hartman248@slu.edu,richard.hartman4@outlook.com,MBA,Software Engineering,2023,OPT,Harrisburg,PA,USA,186,Product Manager,"Power BI, Snowflake",Part-Time,109081,Campus Career Fair,https://www.linkedin.com/in/richardhartman345,48442
876,Carla,Morris,carla.morris810@slu.edu,carla.morris175@gmail.com,MS,Biostatistics,2024,CPT,Kansas City,MO,USA,62,ML Engineer,Tableau,Full-Time,83928,Campus Career Fair,https://www.linkedin.com/in/carlamorris783,80138
877,Jennifer,Davis,jennifer.davis314@slu.edu,jennifer.davis7@yahoo.com,BS,Finance,2020,Full-Time,Cary,NC,USA,302,Business Analyst,"R, Python, Power BI",Part-Time,61928,Company Site,https://www.linkedin.com/in/jenniferdavis645,60772
878,Carol,Cochran,carol.cochran10@slu.edu,carol.cochran682@outlook.com,BS,Software Engineering,2017,Full-Time,Austin,TX,USA,585,Security Analyst,"Docker, Tableau, React",Intern,108963,Handshake,https://www.linkedin.com/in/carolcochran675,69074
879,Eric,Miller,eric.miller94@slu.edu,eric.miller857@outlook.com,MBA,Data Science,2019,Full-Time,Seattle,WA,USA,76,Business Analyst,Power BI,Intern,87620,Handshake,https://www.linkedin.com/in/ericmiller844,28004
880,Mariah,Ross,mariah.ross769@slu.edu,mariah.ross572@yahoo.com,MS,Information Systems,2025,CPT,Tempe,AZ,USA,486,Software Engineer,"Tableau, GCP",Part-Time,69705,Glassdoor,https://www.linkedin.com/in/mariahross274,26498
881,Craig,Carter,craig.carter495@slu.edu,craig.carter917@yahoo.com,BS,Business Analytics,2017,Full-Time,Springfield,MO,USA,328,ML Engineer,"R, React",Intern,122556,LinkedIn,https://www.linkedin.com/in/craigcarter254,42839
882,Janice,Coleman,janice.coleman413@slu.edu,janice.coleman324@outlook.com,BS,Electrical Engineering,2023,OPT,Charlotte,NC,USA,603,ML Engineer,"GCP, Tableau, JavaScript",Part-Time,137391,Company Site,https://www.linkedin.com/in/janicecoleman560,40069
883,Maria,Lopez,maria.lopez198@slu.edu,maria.lopez237@yahoo.com,BA,Computer Science,2017,Full-Time,Tucson,AZ,USA,758,QA Engineer,R,Intern,123516,Handshake,https://www.linkedin.com/in/marialopez143,49202
884,Peter,Jimenez,peter.jimenez235@slu.edu,peter.jimenez662@gmail.com,MBA,Cybersecurity,2019,Full-Time,Detroit,MI,USA,385,SDET,"Python, AWS",Full-Time,98098,Campus Career Fair,https://www.linkedin.com/in/peterjimenez442,06636
885,Marissa,Wiley,marissa.wiley882@slu.edu,marissa.wiley245@gmail.com,BA,Computer Science,2022,STEM-OPT,Philadelphia,PA,USA,612,Salesforce Developer,".NET, Snowflake, Kubernetes",Intern,85710,Indeed,https://www.linkedin.com/in/marissawiley236,46651
886,Veronica,Pearson,veronica.pearson824@slu.edu,veronica.pearson751@gmail.com,MS,Information Systems,2025,CPT,Philadelphia,PA,USA,603,QA Engineer,"Python, React, Node.js",Intern,101268,Handshake,https://www.linkedin.com/in/veronicapearson697,29017
887,Katherine,Stephens,katherine.stephens853@slu.edu,katherine.stephens92@outlook.com,PhD,Biostatistics,2023,OPT,Columbus,OH,USA,206,QA Engineer,"JavaScript, .NET, React",Intern,86404,Campus Career Fair,https://www.linkedin.com/in/katherinestephens530,04294
888,Rebecca,Perez,rebecca.perez622@slu.edu,rebecca.perez869@outlook.com,PhD,Finance,2017,Full-Time,Tacoma,WA,USA,271,Data Analyst,".NET, Python, Tableau",Part-Time,119477,Glassdoor,https://www.linkedin.com/in/rebeccaperez683,64885
889,Kimberly,Mcdaniel,kimberly.mcdaniel688@slu.edu,kimberly.mcdaniel84@yahoo.com,MBA,Computer Science,2020,Full-Time,Jacksonville,FL,USA,844,Software Engineer,"Hadoop, Spark",Intern,81566,Glassdoor,https://www.linkedin.com/in/kimberlymcdaniel919,70147
890,Natalie,Bentley,natalie.bentley610@slu.edu,natalie.bentley190@outlook.com,MBA,Business Analytics,2019,Full-Time,White Plains,NY,USA,777,Business Analyst,Python,Intern,81638,Referral,https://www.linkedin.com/in/nataliebentley329,28854
891,Mark,Bass,mark.bass625@slu.edu,mark.bass920@gmail.com,BA,Biostatistics,2021,Full-Time,Orlando,FL,USA,877,Business Analyst,"Azure, React, Kubernetes",Part-Time,91094,Campus Career Fair,https://www.linkedin.com/in/markbass805,59482
892,Morgan,Barton,morgan.barton7@slu.edu,morgan.barton44@yahoo.com,BA,Data Science,2021,Full-Time,Fort Collins,CO,USA,506,Product Manager,".NET, React, Spark",Part-Time,92947,Indeed,https://www.linkedin.com/in/morganbarton553,64651
893,Mary,Johnston,mary.johnston218@slu.edu,mary.johnston349@yahoo.com,MS,Data Science,2022,STEM-OPT,St. Louis,MO,USA,37,Data Engineer,Node.js,Full-Time,101103,Glassdoor,https://www.linkedin.com/in/maryjohnston613,62686
894,Jessica,Robinson,jessica.robinson651@slu.edu,jessica.robinson155@gmail.com,PhD,Information Systems,2015,Full-Time,Durham,NC,USA,225,DevOps Engineer,"SQL, JavaScript, React",Part-Time,124554,Indeed,https://www.linkedin.com/in/jessicarobinson272,50954
895,Christopher,Jackson,christopher.jackson191@slu.edu,christopher.jackson557@gmail.com,BS,Marketing,2025,CPT,Cleveland,OH,USA,778,Data Engineer,"Spark, GCP",Intern,79717,Campus Career Fair,https://www.linkedin.com/in/christopherjackson878,26294
896,Sally,Carter,sally.carter186@slu.edu,sally.carter222@outlook.com,MBA,Finance,2019,Full-Time,Columbus,OH,USA,477,Product Manager,"React, GCP, JavaScript",Part-Time,87474,Glassdoor,https://www.linkedin.com/in/sallycarter936,56826
897,Troy,Scott,troy.scott896@slu.edu,troy.scott997@gmail.com,PhD,Cybersecurity,2015,Full-Time,Naperville,IL,USA,471,Product Manager,"R, Docker",Contract,50147,Glassdoor,https://www.linkedin.com/in/troyscott827,98428
898,Marie,Nash,marie.nash84@slu.edu,marie.nash480@yahoo.com,PhD,Finance,2018,Full-Time,Seattle,WA,USA,334,ML Engineer,Azure,Intern,51377,LinkedIn,https://www.linkedin.com/in/marienash853,77839
899,Kristen,Anderson,kristen.anderson95@slu.edu,kristen.anderson334@gmail.com,MBA,Marketing,2018,Full-Time,San Antonio,TX,USA,889,Data Analyst,"Power BI, Python",Part-Time,108530,Referral,https://www.linkedin.com/in/kristenanderson247,45757
900,Stephen,Beard,stephen.beard946@slu.edu,stephen.beard448@outlook.com,MS,Cybersecurity,2023,STEM-OPT,Grand Rapids,MI,USA,660,Software Engineer,"Hadoop, Python",Contract,112930,Glassdoor,https://www.linkedin.com/in/stephenbeard356,85570
901,Jennifer,Lindsey,jennifer.lindsey46@slu.edu,jennifer.lindsey485@gmail.com,MS,Electrical Engineering,2018,Full-Time,Worcester,MA,USA,181,Security Analyst,"Tableau, Docker",Full-Time,77586,Handshake,https://www.linkedin.com/in/jenniferlindsey544,68078
902,Ryan,Hawkins,ryan.hawkins823@slu.edu,ryan.hawkins66@gmail.com,MS,Computer Science,2025,CPT,Detroit,MI,USA,216,Software Engineer,"Python, Snowflake",Full-Time,88257,Referral,https://www.linkedin.com/in/ryanhawkins173,42188
903,Cory,Bates,cory.bates311@slu.edu,cory.bates281@outlook.com,PhD,Cybersecurity,2016,Full-Time,Ann Arbor,MI,USA,834,Data Analyst,"Python, Spark, Kubernetes",Contract,120613,Company Site,https://www.linkedin.com/in/corybates686,93396
904,Nicholas,Wong,nicholas.wong39@slu.edu,nicholas.wong53@outlook.com,MS,Computer Science,2017,Full-Time,Cleveland,OH,USA,659,ML Engineer,"Kubernetes, Azure",Intern,104407,Glassdoor,https://www.linkedin.com/in/nicholaswong653,02155
905,Allison,Khan,allison.khan531@slu.edu,allison.khan969@outlook.com,PhD,Electrical Engineering,2025,CPT,Seattle,WA,USA,235,Business Analyst,"AWS, Snowflake",Part-Time,87039,Company Site,https://www.linkedin.com/in/allisonkhan460,10082
906,Morgan,Francis,morgan.francis775@slu.edu,morgan.francis387@outlook.com,PhD,Cybersecurity,2024,CPT,Orlando,FL,USA,441,Product Manager,Power BI,Contract,89287,Referral,https://www.linkedin.com/in/morganfrancis485,11822
907,Xavier,Paul,xavier.paul267@slu.edu,xavier.paul268@outlook.com,PhD,Cybersecurity,2016,Full-Time,Worcester,MA,USA,884,DevOps Engineer,Node.js,Part-Time,77749,Indeed,https://www.linkedin.com/in/xavierpaul847,58587
908,Rhonda,Henderson,rhonda.henderson542@slu.edu,rhonda.henderson705@gmail.com,PhD,Electrical Engineering,2025,CPT,Tacoma,WA,USA,163,DevOps Engineer,Power BI,Contract,86111,LinkedIn,https://www.linkedin.com/in/rhondahenderson244,47907
909,Elizabeth,Robbins,elizabeth.robbins993@slu.edu,elizabeth.robbins198@gmail.com,MS,Marketing,2019,Full-Time,Atlanta,GA,USA,443,DevOps Engineer,"React, R",Part-Time,107239,Handshake,https://www.linkedin.com/in/elizabethrobbins194,08231
910,Richard,Johnston,richard.johnston711@slu.edu,richard.johnston5@gmail.com,BA,Business Analytics,2015,Full-Time,Savannah,GA,USA,863,Security Analyst,JavaScript,Full-Time,86551,Glassdoor,https://www.linkedin.com/in/richardjohnston463,75348
911,David,Lewis,david.lewis850@slu.edu,david.lewis966@outlook.com,MBA,Marketing,2015,Full-Time,Detroit,MI,USA,856,Data Engineer,"Spark, Azure",Intern,101516,Glassdoor,https://www.linkedin.com/in/davidlewis623,77771
912,Casey,Pollard,casey.pollard142@slu.edu,casey.pollard29@yahoo.com,BS,Business Analytics,2022,OPT,Tacoma,WA,USA,673,QA Engineer,"JavaScript, React",Full-Time,100520,Indeed,https://www.linkedin.com/in/caseypollard487,67409
913,Michael,Gonzalez,michael.gonzalez850@slu.edu,michael.gonzalez330@yahoo.com,MS,Electrical Engineering,2016,Full-Time,Detroit,MI,USA,379,DevOps Engineer,"R, Python, Docker",Full-Time,146618,Company Site,https://www.linkedin.com/in/michaelgonzalez888,82185
914,Jimmy,Peters,jimmy.peters372@slu.edu,jimmy.peters621@yahoo.com,BS,Cybersecurity,2019,Full-Time,Phoenix,AZ,USA,195,DevOps Engineer,"C++, Docker, Node.js",Full-Time,88007,LinkedIn,https://www.linkedin.com/in/jimmypeters874,62916
915,Margaret,Jones,margaret.jones428@slu.edu,margaret.jones429@gmail.com,BA,Electrical Engineering,2025,CPT,Seattle,WA,USA,992,Product Manager,"Kubernetes, Docker, Power BI",Full-Time,77996,Indeed,https://www.linkedin.com/in/margaretjones794,18691
916,Leslie,Hodges,leslie.hodges806@slu.edu,leslie.hodges650@yahoo.com,PhD,Software Engineering,2022,STEM-OPT,Scottsdale,AZ,USA,600,Software Engineer,C++,Full-Time,71845,Campus Career Fair,https://www.linkedin.com/in/lesliehodges775,53647
917,Julie,Gonzalez,julie.gonzalez557@slu.edu,julie.gonzalez449@outlook.com,MS,Electrical Engineering,2020,Full-Time,Alpharetta,GA,USA,795,Product Manager,Tableau,Full-Time,96803,Campus Career Fair,https://www.linkedin.com/in/juliegonzalez898,15566
918,Alison,Morrison,alison.morrison133@slu.edu,alison.morrison799@yahoo.com,PhD,Computer Science,2024,CPT,Columbia,MO,USA,479,Data Analyst,"Snowflake, Spark, .NET",Part-Time,76594,Campus Career Fair,https://www.linkedin.com/in/alisonmorrison941,57495
919,Gregory,Peters,gregory.peters518@slu.edu,gregory.peters142@gmail.com,MS,Computer Science,2017,Full-Time,Cincinnati,OH,USA,863,Business Analyst,Docker,Intern,112699,Indeed,https://www.linkedin.com/in/gregorypeters248,31403
920,Joseph,Christensen,joseph.christensen961@slu.edu,joseph.christensen686@yahoo.com,PhD,Biostatistics,2023,OPT,Chicago,IL,USA,928,Product Manager,"C++, Spark, React",Full-Time,112594,Campus Career Fair,https://www.linkedin.com/in/josephchristensen252,92185
921,Christopher,Raymond,christopher.raymond467@slu.edu,christopher.raymond174@outlook.com,MS,Software Engineering,2017,Full-Time,Pittsburgh,PA,USA,158,DevOps Engineer,"Azure, Snowflake",Full-Time,99256,Referral,https://www.linkedin.com/in/christopherraymond844,73978
922,Alicia,Cisneros,alicia.cisneros917@slu.edu,alicia.cisneros73@outlook.com,BS,Biostatistics,2015,Full-Time,Houston,TX,USA,235,DevOps Engineer,Azure,Contract,134902,Glassdoor,https://www.linkedin.com/in/aliciacisneros726,02204
923,John,Ferguson,john.ferguson814@slu.edu,john.ferguson772@gmail.com,BA,Electrical Engineering,2021,Full-Time,Jacksonville,FL,USA,817,Product Manager,Spark,Part-Time,139552,Handshake,https://www.linkedin.com/in/johnferguson321,87571
924,Jennifer,Crawford,jennifer.crawford60@slu.edu,jennifer.crawford842@gmail.com,BA,Computer Science,2016,Full-Time,Phoenix,AZ,USA,75,DevOps Engineer,".NET, AWS, React",Part-Time,98164,Campus Career Fair,https://www.linkedin.com/in/jennifercrawford870,31145
925,Margaret,Gallagher,margaret.gallagher567@slu.edu,margaret.gallagher24@outlook.com,BS,Cybersecurity,2015,Full-Time,Ann Arbor,MI,USA,667,Business Analyst,React,Intern,95130,Glassdoor,https://www.linkedin.com/in/margaretgallagher584,17253
926,Jennifer,Bass,jennifer.bass548@slu.edu,jennifer.bass568@gmail.com,MS,Marketing,2020,Full-Time,Peoria,IL,USA,15,SDET,Java,Full-Time,92706,Company Site,https://www.linkedin.com/in/jenniferbass874,75186
927,Maria,Brady,maria.brady182@slu.edu,maria.brady347@gmail.com,MS,Data Science,2019,Full-Time,Alpharetta,GA,USA,168,Security Analyst,"R, Hadoop, GCP",Intern,85128,Handshake,https://www.linkedin.com/in/mariabrady230,15630
928,Laura,Butler,laura.butler238@slu.edu,laura.butler849@outlook.com,BA,Computer Science,2015,Full-Time,San Antonio,TX,USA,305,QA Engineer,"Tableau, JavaScript, Power BI",Intern,101428,Referral,https://www.linkedin.com/in/laurabutler217,76820
929,Sharon,Moody,sharon.moody279@slu.edu,sharon.moody353@outlook.com,BA,Biostatistics,2019,Full-Time,Cincinnati,OH,USA,612,Salesforce Developer,"Snowflake, Docker",Part-Time,105406,Company Site,https://www.linkedin.com/in/sharonmoody790,66973
930,Karen,Gibbs,karen.gibbs23@slu.edu,karen.gibbs48@outlook.com,MS,Cybersecurity,2016,Full-Time,Peoria,IL,USA,590,QA Engineer,".NET, Tableau, Node.js",Full-Time,77050,Campus Career Fair,https://www.linkedin.com/in/karengibbs998,22394
931,Julia,Gibson,julia.gibson490@slu.edu,julia.gibson582@yahoo.com,MBA,Computer Science,2024,CPT,Boulder,CO,USA,945,Salesforce Developer,React,Part-Time,102302,Glassdoor,https://www.linkedin.com/in/juliagibson143,22834
932,Stephen,Novak,stephen.novak703@slu.edu,stephen.novak623@gmail.com,BS,Business Analytics,2019,Full-Time,Harrisburg,PA,USA,549,Software Engineer,"Power BI, GCP, Hadoop",Part-Time,85372,Company Site,https://www.linkedin.com/in/stephennovak829,45549
933,Andre,Obrien,andre.obrien829@slu.edu,andre.obrien544@yahoo.com,MS,Marketing,2025,CPT,Tempe,AZ,USA,919,Software Engineer,"Tableau, SQL",Contract,120436,Handshake,https://www.linkedin.com/in/andreobrien613,91064
934,Stephanie,Montes,stephanie.montes596@slu.edu,stephanie.montes582@outlook.com,BA,Biostatistics,2022,STEM-OPT,Pittsburgh,PA,USA,244,QA Engineer,"Python, Kubernetes, C++",Contract,55286,LinkedIn,https://www.linkedin.com/in/stephaniemontes177,75879
935,Brian,Torres,brian.torres336@slu.edu,brian.torres539@yahoo.com,MBA,Cybersecurity,2024,OPT,Raleigh,NC,USA,908,Data Analyst,"Spark, C++, Tableau",Contract,90706,Handshake,https://www.linkedin.com/in/briantorres191,21293
936,Jessica,Newman,jessica.newman191@slu.edu,jessica.newman47@outlook.com,BA,Electrical Engineering,2020,Full-Time,Somerville,MA,USA,908,DevOps Engineer,"JavaScript, AWS",Full-Time,94592,Glassdoor,https://www.linkedin.com/in/jessicanewman526,80457
937,Stephanie,Hamilton,stephanie.hamilton411@slu.edu,stephanie.hamilton609@yahoo.com,BS,Business Analytics,2024,CPT,Durham,NC,USA,774,QA Engineer,"GCP, AWS, .NET",Contract,119838,Company Site,https://www.linkedin.com/in/stephaniehamilton266,04035
938,James,Rosales,james.rosales278@slu.edu,james.rosales970@gmail.com,MBA,Finance,2020,Full-Time,White Plains,NY,USA,32,Data Analyst,C++,Contract,104109,Glassdoor,https://www.linkedin.com/in/jamesrosales555,21922
939,Michael,Hughes,michael.hughes776@slu.edu,michael.hughes84@outlook.com,BA,Business Analytics,2025,CPT,Alpharetta,GA,USA,362,Product Manager,Azure,Part-Time,96214,Indeed,https://www.linkedin.com/in/michaelhughes309,11932
940,Jose,Vasquez,jose.vasquez71@slu.edu,jose.vasquez726@yahoo.com,PhD,Cybersecurity,2019,Full-Time,San Antonio,TX,USA,858,Business Analyst,"Azure, AWS",Full-Time,127565,Indeed,https://www.linkedin.com/in/josevasquez811,70543
941,Heidi,Harvey,heidi.harvey669@slu.edu,heidi.harvey834@outlook.com,MBA,Cybersecurity,2020,Full-Time,Boston,MA,USA,523,Product Manager,"Hadoop, Azure",Intern,76181,Indeed,https://www.linkedin.com/in/heidiharvey328,27878
942,Gabriela,Le,gabriela.le740@slu.edu,gabriela.le173@outlook.com,PhD,Finance,2019,Full-Time,Fort Collins,CO,USA,158,Security Analyst,".NET, SQL, Kubernetes",Intern,105348,Campus Career Fair,https://www.linkedin.com/in/gabrielale313,86567
943,Kathleen,Porter,kathleen.porter6@slu.edu,kathleen.porter723@yahoo.com,MBA,Business Analytics,2015,Full-Time,Buffalo,NY,USA,567,Business Analyst,"Snowflake, AWS",Part-Time,78627,Indeed,https://www.linkedin.com/in/kathleenporter373,04990
944,William,Booker,william.booker272@slu.edu,william.booker45@gmail.com,PhD,Biostatistics,2022,STEM-OPT,Tacoma,WA,USA,323,Product Manager,Spark,Part-Time,88896,Glassdoor,https://www.linkedin.com/in/williambooker272,51155
945,James,Graham,james.graham320@slu.edu,james.graham432@yahoo.com,MBA,Business Analytics,2019,Full-Time,Springfield,MO,USA,936,Salesforce Developer,"Java, Node.js",Intern,78530,LinkedIn,https://www.linkedin.com/in/jamesgraham303,42487
946,Hannah,Lyons,hannah.lyons757@slu.edu,hannah.lyons47@gmail.com,BA,Software Engineering,2022,OPT,Tampa,FL,USA,685,Security Analyst,Spark,Intern,91342,Company Site,https://www.linkedin.com/in/hannahlyons142,79559
947,Anthony,Fields,anthony.fields29@slu.edu,anthony.fields52@yahoo.com,MBA,Information Systems,2020,Full-Time,Orlando,FL,USA,267,DevOps Engineer,"GCP, Python",Intern,97277,Company Site,https://www.linkedin.com/in/anthonyfields157,83963
948,Cindy,Shea,cindy.shea831@slu.edu,cindy.shea673@gmail.com,MS,Finance,2015,Full-Time,Columbia,MO,USA,680,QA Engineer,"R, Hadoop",Contract,81080,Campus Career Fair,https://www.linkedin.com/in/cindyshea961,42934
949,John,Wallace,john.wallace486@slu.edu,john.wallace103@gmail.com,BA,Software Engineering,2021,Full-Time,Columbus,OH,USA,161,Business Analyst,GCP,Intern,81209,Glassdoor,https://www.linkedin.com/in/johnwallace581,96763
950,Jacob,Wolf,jacob.wolf131@slu.edu,jacob.wolf320@gmail.com,BS,Software Engineering,2016,Full-Time,Orlando,FL,USA,18,ML Engineer,"Spark, JavaScript",Intern,130884,Campus Career Fair,https://www.linkedin.com/in/jacobwolf102,84583
951,Cody,Edwards,cody.edwards382@slu.edu,cody.edwards571@gmail.com,MS,Finance,2019,Full-Time,Irvine,CA,USA,421,Data Engineer,"Hadoop, Node.js, Snowflake",Full-Time,68923,Company Site,https://www.linkedin.com/in/codyedwards105,03600
952,Beth,Myers,beth.myers922@slu.edu,beth.myers411@gmail.com,BA,Business Analytics,2023,OPT,Plano,TX,USA,316,SDET,"Snowflake, JavaScript",Intern,101107,Glassdoor,https://www.linkedin.com/in/bethmyers927,45929
953,Michael,Smith,michael.smith972@slu.edu,michael.smith844@outlook.com,BA,Cybersecurity,2016,Full-Time,Kansas City,MO,USA,358,DevOps Engineer,"JavaScript, Python, React",Contract,81422,LinkedIn,https://www.linkedin.com/in/michaelsmith988,81075
954,Dennis,Baker,dennis.baker119@slu.edu,dennis.baker973@gmail.com,BA,Electrical Engineering,2020,Full-Time,Clayton,MO,USA,406,Software Engineer,"GCP, Python",Part-Time,138245,Handshake,https://www.linkedin.com/in/dennisbaker742,23686
955,Joshua,Barry,joshua.barry638@slu.edu,joshua.barry515@gmail.com,PhD,Marketing,2019,Full-Time,Chicago,IL,USA,14,Product Manager,"Snowflake, GCP, JavaScript",Intern,116092,LinkedIn,https://www.linkedin.com/in/joshuabarry104,46863
956,Brandon,Morton,brandon.morton953@slu.edu,brandon.morton377@outlook.com,BS,Electrical Engineering,2017,Full-Time,Savannah,GA,USA,372,Product Manager,"JavaScript, Node.js",Contract,103433,Glassdoor,https://www.linkedin.com/in/brandonmorton986,86087
957,Kathleen,Nichols,kathleen.nichols879@slu.edu,kathleen.nichols286@yahoo.com,PhD,Biostatistics,2016,Full-Time,Pittsburgh,PA,USA,280,Security Analyst,"Hadoop, R",Intern,83086,Glassdoor,https://www.linkedin.com/in/kathleennichols644,84421
958,David,Williams,david.williams762@slu.edu,david.williams832@outlook.com,MS,Finance,2019,Full-Time,Ann Arbor,MI,USA,330,ML Engineer,AWS,Full-Time,80806,LinkedIn,https://www.linkedin.com/in/davidwilliams802,85310
